      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000  6.94723e+06  9.33118e+07
      0.00000      0.00000  1.26962e+08
      0.00000      0.00000  1.19372e+08
  6.92318e+06  6.72381e+06  1.33924e+08
      0.00000      0.00000  1.46701e+08
  1.35203e+07      0.00000  1.54097e+08
      0.00000  6.62152e+06  1.35608e+08
      0.00000  1.48655e+07  2.15705e+08
  1.32771e+07  1.30742e+07  2.12379e+08
  6.61551e+06      0.00000  2.76798e+08
  3.30827e+07  3.22157e+07  3.72583e+08
  4.11990e+07  2.74769e+07  6.09822e+08
  4.04456e+07  1.26918e+07  6.92409e+08
  5.24563e+07  1.29674e+08  8.97046e+08
  1.70594e+08  1.81912e+08  1.04589e+09
  1.04753e+08  2.64937e+08  9.66607e+08
  1.04954e+08  1.80988e+08  6.79650e+08
  9.24403e+07  1.31173e+08  5.65698e+08
  1.55295e+08  1.79772e+08  7.71891e+08
  2.38505e+08  2.80474e+08  4.54318e+08
  2.94751e+08  1.72210e+08      0.00000
  9.65797e+07      0.00000      0.00000
  1.35929e+07      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
