      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  9.15859e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  8.38328e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  9.22092e+06
      0.00000      0.00000  7.98947e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  8.76262e+06
      0.00000      0.00000  9.14633e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  1.54450e+07
      0.00000      0.00000  7.70217e+06
      0.00000      0.00000  1.53182e+07
      0.00000      0.00000      0.00000
      0.00000      0.00000  1.50504e+07
      0.00000  7.45999e+06  7.38869e+06
      0.00000      0.00000  1.47588e+07
      0.00000      0.00000  2.92782e+07
      0.00000      0.00000  2.16169e+07
  7.39559e+06      0.00000  1.61966e+07
      0.00000  9.68247e+06  7.40422e+06
      0.00000      0.00000  2.48008e+07
      0.00000  7.07984e+06  1.44838e+07
      0.00000  2.37785e+07  3.81540e+07
      0.00000      0.00000  5.36663e+07
      0.00000  1.39909e+07  4.33194e+07
  2.10646e+07  6.89790e+06  3.93877e+07
      0.00000      0.00000  6.78668e+07
  6.82658e+06      0.00000  6.48601e+07
  2.05502e+07      0.00000  6.36021e+07
      0.00000      0.00000  7.86166e+07
      0.00000  1.98207e+07  8.71169e+07
  6.69417e+06      0.00000  1.20845e+08
  1.34408e+07  2.13339e+07  8.08650e+07
  2.03060e+07  1.27873e+07  9.48373e+07
  6.73878e+06      0.00000  1.28127e+08
  2.62889e+07  2.94105e+07  1.91939e+08
  6.49381e+06  6.10917e+07  2.30539e+08
  2.60503e+07  2.62150e+07  1.90085e+08
  2.62268e+07  3.88363e+07  2.27128e+08
  9.13747e+07  2.64078e+07  3.32568e+08
  7.14580e+07  8.38848e+07  3.64683e+08
  1.28872e+08  8.91040e+07  4.31139e+08
  9.02031e+07  8.34803e+07  6.07667e+08
  2.14414e+08  2.77947e+08  1.07489e+09
  4.61539e+08  3.57919e+08  1.15029e+09
  2.82161e+08  1.72036e+08  2.12189e+07
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
