      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  8.45142e+06
      0.00000      0.00000  8.18955e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  8.00515e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  7.77033e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  7.61232e+06
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000  1.48561e+07
      0.00000      0.00000  2.79122e+07
      0.00000      0.00000  2.15788e+07
      0.00000      0.00000  7.24795e+06
      0.00000      0.00000  2.32055e+07
      0.00000      0.00000  4.91343e+07
      0.00000      0.00000  2.96700e+07
      0.00000      0.00000  4.54294e+07
      0.00000      0.00000  5.63543e+07
      0.00000      0.00000  6.72579e+07
      0.00000      0.00000  3.85510e+07
      0.00000      0.00000  7.92646e+07
      0.00000  6.58304e+06  1.35088e+08
  6.75010e+06  6.42437e+06  1.29684e+08
  6.80919e+06      0.00000  1.24785e+08
  6.56595e+06  6.41536e+06  1.02340e+08
  1.96273e+07  1.46712e+07  1.63864e+08
  1.97243e+07  2.10971e+07  2.57797e+08
  2.66342e+07  1.89776e+07  3.76260e+08
  1.97141e+07  1.88348e+07  5.82861e+08
  3.25985e+07  6.49990e+07  6.80071e+08
  5.91776e+07  8.37472e+07  7.58558e+08
  1.42735e+08  1.11128e+08  8.53191e+08
  2.20020e+08  8.66756e+07  8.06385e+08
  1.92551e+08  1.32715e+08  7.42680e+08
  5.08057e+08  3.75452e+08  1.30525e+09
  5.73792e+08  3.90054e+08  6.35046e+08
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
      0.00000      0.00000      0.00000
